antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'arrival_date_month_May', 'hotel_City Hotel'})",frozenset({'customer_type_Transient'}),0.08264892870879431,0.8256747890223761,0.07527319622615897,0.9107582808650425,1.1030472202541244,1.0,0.00703205945159982,1.953404894789143,0.10183723612425892,0.09035850081477458,0.48807336222634823,0.5009619759671297
frozenset({'hotel_City Hotel'}),"frozenset({'customer_type_Transient', 'market_segment_Groups'})",0.7484105975248309,0.1824475666870291,0.1498450191180796,0.20021766075153422,1.097398361552215,1.0,0.013299326716888715,1.02221866274417,0.3527727251989744,0.19185979142526072,0.021735724022611355,0.5107611121217989
"frozenset({'customer_type_Transient', 'market_segment_Groups'})",frozenset({'hotel_City Hotel'}),0.1824475666870291,0.7484105975248309,0.1498450191180796,0.8213045634920636,1.097398361552215,1.0,0.013299326716888715,1.4079229296042783,0.10856047334198411,0.19185979142526072,0.2897338490814496,0.5107611121217989
"frozenset({'arrival_date_month_June', 'hotel_City Hotel'})",frozenset({'customer_type_Transient'}),0.07979818547930949,0.8256747890223761,0.07228670331907962,0.9058690104905018,1.0971256753074392,1.0,0.006399353359082316,1.8519428286689137,0.09620432293032596,0.0867593548036713,0.4600265275366242,0.4967088243113988
frozenset({'customer_type_Transient'}),"frozenset({'arrival_date_month_June', 'hotel_City Hotel'})",0.8256747890223761,0.07979818547930949,0.07228670331907962,0.08754863813229571,1.0971256753074392,1.0,0.006399353359082316,1.0084940994960232,0.5078289710865955,0.0867593548036713,0.008422557454989628,0.4967088243113988
frozenset({'hotel_City Hotel'}),"frozenset({'customer_type_Transient', 'market_segment_Groups', 'deposit_type_Non Refund'})",0.7484105975248309,0.18018507206045387,0.14789927373922487,0.19761782399709787,1.0967491465152848,1.0,0.013046856293405878,1.021726245245733,0.35062872602331135,0.1894453138584594,0.021264252872850244,0.5092182540377252
"frozenset({'customer_type_Transient', 'market_segment_Groups', 'deposit_type_Non Refund'})",frozenset({'hotel_City Hotel'}),0.18018507206045387,0.7484105975248309,0.14789927373922487,0.8208186840783526,1.0967491465152848,1.0,0.013046856293405878,1.4041051165467742,0.1076029097110314,0.1894453138584594,0.2878026094945239,0.5092182540377252
frozenset({'customer_type_Transient'}),frozenset({'arrival_date_month_March'}),0.8256747890223761,0.07122333084458925,0.06432272223353469,0.07790321696717267,1.0937878928627907,1.0,0.005515413564957571,1.0072442353617297,0.4918735475842271,0.07725753417212423,0.007192133851357209,0.49050815232094336
frozenset({'arrival_date_month_March'}),frozenset({'customer_type_Transient'}),0.07122333084458925,0.8256747890223761,0.06432272223353469,0.903113087674714,1.0937878928627907,1.0,0.005515413564957571,1.7992648005165879,0.09232139738706654,0.07725753417212423,0.4442174383043066,0.49050815232094336
frozenset({'arrival_date_month_April'}),frozenset({'customer_type_Transient'}),0.10221950722867033,0.8256747890223761,0.0919704065702844,0.899734395750332,1.0896958556959753,1.0,0.007570336505280759,1.7386342233927252,0.09168470954385188,0.11002246461147049,0.42483589328603794,0.5055612845743495
frozenset({'customer_type_Transient'}),frozenset({'arrival_date_month_April'}),0.8256747890223761,0.10221950722867033,0.0919704065702844,0.11138817339836685,1.0896958556959753,1.0,0.007570336505280759,1.01031796549992,0.47217922899540404,0.11002246461147049,0.010212592324649484,0.5055612845743495
"frozenset({'customer_type_Transient', 'hotel_City Hotel'})","frozenset({'market_segment_Online TA', 'deposit_type_No Deposit'})",0.6126609199303151,0.4675218896355121,0.3115907599719451,0.5085859891428783,1.0878335333975067,1.0,0.025158368980292944,1.0835631435004112,0.20845225379409943,0.40540460981425336,0.07711884997348968,0.58752954122262
"frozenset({'market_segment_Online TA', 'deposit_type_No Deposit'})","frozenset({'customer_type_Transient', 'hotel_City Hotel'})",0.4675218896355121,0.6126609199303151,0.3115907599719451,0.6664730933023616,1.0878335333975067,1.0,0.025158368980292944,1.1613428250957587,0.15163384682196654,0.40540460981425336,0.13892781839200244,0.58752954122262
frozenset({'market_segment_Online TA'}),"frozenset({'customer_type_Transient', 'hotel_City Hotel'})",0.46912826082038056,0.6126609199303151,0.3124052580375122,0.6659271762720039,1.0869424743914584,1.0,0.024988706197988986,1.159445044787775,0.15067313678230584,0.4060459918837853,0.13751841495597564,0.5879213044475349
"frozenset({'customer_type_Transient', 'hotel_City Hotel'})",frozenset({'market_segment_Online TA'}),0.6126609199303151,0.46912826082038056,0.3124052580375122,0.5099154326230659,1.0869424743914584,1.0,0.024988706197988986,1.0832247626587985,0.20650668700116956,0.4060459918837853,0.07683055772702399,0.5879213044475349
"frozenset({'customer_type_Transient', 'arrival_date_month_May'})",frozenset({'hotel_City Hotel'}),0.09301115409850902,0.7484105975248309,0.07527319622615897,0.8092921430308927,1.0813477865057115,1.0,0.005662662810819716,1.3192398387441584,0.08294274387750626,0.09824882615243777,0.24198771850921105,0.4549347743178285
frozenset({'hotel_City Hotel'}),"frozenset({'customer_type_Transient', 'arrival_date_month_May'})",0.7484105975248309,0.09301115409850902,0.07527319622615897,0.10057740560476436,1.0813477865057115,1.0,0.005662662810819716,1.0084123431559364,0.2990115752303481,0.09824882615243777,0.008342165992940026,0.4549347743178285
frozenset({'customer_type_Transient'}),frozenset({'deposit_type_Non Refund'}),0.8256747890223761,0.32792597117581845,0.29206543134460056,0.35372938017208305,1.07868668926631,1.0,0.02130522427904885,1.0399266316688438,0.4184521018667634,0.3390057512014496,0.03839370052940242,0.6221868923766445
frozenset({'deposit_type_Non Refund'}),frozenset({'customer_type_Transient'}),0.32792597117581845,0.8256747890223761,0.29206543134460056,0.890644404581206,1.07868668926631,1.0,0.02130522427904885,1.5941133172931732,0.10853975576109783,0.3390057512014496,0.3726920231128775,0.6221868923766445
frozenset({'customer_type_Transient'}),"frozenset({'deposit_type_Non Refund', 'hotel_City Hotel'})",0.8256747890223761,0.29059480983732666,0.2554356433403471,0.30936592316545186,1.0645954872305985,1.0,0.015498835036914876,1.0271795353831377,0.3480625983955521,0.29673044575273344,0.026460355222127436,0.594187788739375
"frozenset({'deposit_type_Non Refund', 'hotel_City Hotel'})",frozenset({'customer_type_Transient'}),0.29059480983732666,0.8256747890223761,0.2554356433403471,0.879009654313298,1.0645954872305983,1.0,0.015498835036914876,1.4408191826232952,0.08553093033448343,0.29673044575273344,0.3059503842950627,0.594187788739375
frozenset({'customer_type_Transient'}),frozenset({'arrival_date_month_May'}),0.8256747890223761,0.105816873684925,0.09301115409850902,0.11264865457335452,1.064562301365768,1.0,0.005640829243701143,1.007699070862562,0.3478946262626769,0.1109282245008095,0.007640248051406719,0.49581545407735506
frozenset({'arrival_date_month_May'}),frozenset({'customer_type_Transient'}),0.105816873684925,0.8256747890223761,0.09301115409850902,0.8789822535813556,1.064562301365768,1.0,0.005640829243701143,1.4404929536083872,0.06782369554561826,0.1109282245008095,0.3057932026012116,0.49581545407735506
"frozenset({'customer_type_Transient', 'arrival_date_month_March'})",frozenset({'hotel_City Hotel'}),0.06432272223353469,0.7484105975248309,0.05124550329192968,0.7966936334857545,1.0645140997743845,1.0,0.0031056963107062574,1.2374890505828822,0.06477048369330474,0.0672965504946965,0.19191204194576117,0.4325830391196117
frozenset({'hotel_City Hotel'}),"frozenset({'customer_type_Transient', 'arrival_date_month_March'})",0.7484105975248309,0.06432272223353469,0.05124550329192968,0.06847244475346896,1.0645140997743845,1.0,0.0031056963107062574,1.0044547501537258,0.24088562262772573,0.0672965504946965,0.0044349933663452665,0.4325830391196117
